Country/Region,Date,Confirmed,Active,Recovered,Deaths,Latitude,Longitude
Nepal,2020-02-09,0.0,0.0,0.0,0.0,28.0,84.0
Italy,2020-02-09,0.0,0.0,0.0,0.0,43.0,12.0
Thailand,2020-02-09,0.0,0.0,0.0,0.0,16.0,101.0
Russia,2020-02-09,0.0,0.0,0.0,0.0,60.0,90.0
Spain,2020-02-09,1.0,1.0,0.0,0.0,40.0,-4.0
Singapore,2020-02-09,7.0,7.0,0.0,0.0,1.0,104.0
India,2020-02-09,0.0,0.0,0.0,0.0,21.0,78.0
Malaysia,2020-02-09,0.0,0.0,0.0,0.0,4.0,102.0
Others,2020-02-09,3.0,3.0,0.0,0.0,0.0,0.0
South Korea,2020-02-09,1.0,-1.0,2.0,0.0,36.0,128.0
Cambodia,2020-02-09,0.0,0.0,0.0,0.0,12.0,105.0
Philippines,2020-02-09,0.0,0.0,0.0,0.0,13.0,122.0
Finland,2020-02-09,0.0,0.0,0.0,0.0,62.0,26.0
Australia,2020-02-09,0.0,0.0,0.0,0.0,-25.0,133.0
Canada,2020-02-09,0.0,0.0,0.0,0.0,60.0,-110.0
Japan,2020-02-10,0.0,-3.0,3.0,0.0,36.0,138.0
Finland,2020-02-10,0.0,0.0,0.0,0.0,62.0,26.0
Nepal,2020-02-10,0.0,0.0,0.0,0.0,28.0,84.0
US,2020-02-10,0.0,0.0,0.0,0.0,40.0,-90.0
Philippines,2020-02-10,0.0,0.0,0.0,0.0,13.0,122.0
South Korea,2020-02-10,2.0,2.0,0.0,0.0,36.0,128.0
France,2020-02-10,0.0,0.0,0.0,0.0,47.0,2.0
Canada,2020-02-10,0.0,0.0,0.0,0.0,60.0,-110.0
Germany,2020-02-10,0.0,0.0,0.0,0.0,51.0,9.0
India,2020-02-10,0.0,0.0,0.0,0.0,21.0,78.0
United Kingdom,2020-02-10,5.0,5.0,0.0,0.0,55.0,0.0
Belgium,2020-02-10,0.0,0.0,0.0,0.0,51.0,5.0
Italy,2020-02-10,0.0,0.0,0.0,0.0,43.0,12.0
Spain,2020-02-10,0.0,0.0,0.0,0.0,40.0,-4.0
Hong Kong,2020-02-10,9.0,9.0,0.0,0.0,0.0,0.0
Vietnam,2020-02-10,1.0,1.0,0.0,0.0,14.0,108.0
Sweden,2020-02-10,0.0,0.0,0.0,0.0,63.0,16.0
Singapore,2020-02-10,5.0,5.0,0.0,0.0,1.0,104.0
Others,2020-02-10,71.0,71.0,0.0,0.0,0.0,0.0
Cambodia,2020-02-10,0.0,0.0,0.0,0.0,12.0,105.0
Malaysia,2020-02-10,2.0,2.0,0.0,0.0,4.0,102.0
Taiwan,2020-02-10,0.0,0.0,0.0,0.0,24.0,121.0
Sri Lanka,2020-02-10,0.0,0.0,0.0,0.0,8.0,81.0
Australia,2020-02-10,0.0,0.0,0.0,0.0,-25.0,133.0
United Arab Emirates,2020-02-10,1.0,1.0,0.0,0.0,23.0,54.0
Thailand,2020-02-10,0.0,0.0,0.0,0.0,16.0,101.0
Russia,2020-02-10,0.0,0.0,0.0,0.0,60.0,90.0
China,2020-02-10,2516.0,1710.0,699.0,107.0,35.0,103.0
Hong Kong,2020-02-11,11.0,11.0,0.0,0.0,0.0,0.0
Others,2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0
South Korea,2020-02-11,1.0,1.0,0.0,0.0,36.0,128.0
Italy,2020-02-11,0.0,0.0,0.0,0.0,43.0,12.0
Japan,2020-02-11,0.0,-5.0,5.0,0.0,36.0,138.0
Vietnam,2020-02-11,1.0,-4.0,5.0,0.0,14.0,108.0
Belgium,2020-02-11,0.0,0.0,0.0,0.0,51.0,5.0
Philippines,2020-02-11,0.0,0.0,0.0,0.0,13.0,122.0
Australia,2020-02-11,0.0,0.0,0.0,0.0,-25.0,133.0
Finland,2020-02-11,0.0,0.0,0.0,0.0,62.0,26.0
India,2020-02-11,0.0,0.0,0.0,0.0,21.0,78.0
Malaysia,2020-02-11,0.0,-2.0,2.0,0.0,4.0,102.0
United Arab Emirates,2020-02-11,0.0,0.0,0.0,0.0,23.0,54.0
Cambodia,2020-02-11,0.0,0.0,0.0,0.0,12.0,105.0
Nepal,2020-02-11,0.0,0.0,0.0,0.0,28.0,84.0
Canada,2020-02-11,0.0,0.0,0.0,0.0,60.0,-110.0
Sri Lanka,2020-02-11,0.0,0.0,0.0,0.0,8.0,81.0
Spain,2020-02-11,0.0,0.0,0.0,0.0,40.0,-4.0
Taiwan,2020-02-11,0.0,0.0,0.0,0.0,24.0,121.0
Sweden,2020-02-11,0.0,0.0,0.0,0.0,63.0,16.0
Singapore,2020-02-11,2.0,-5.0,7.0,0.0,1.0,104.0
China,2020-02-11,2021.0,1203.0,718.0,100.0,35.0,103.0
Russia,2020-02-11,0.0,0.0,0.0,0.0,60.0,90.0
Thailand,2020-02-11,1.0,1.0,0.0,0.0,16.0,101.0
United Kingdom,2020-02-11,0.0,0.0,0.0,0.0,55.0,0.0
Germany,2020-02-11,2.0,2.0,0.0,0.0,51.0,9.0
France,2020-02-11,0.0,0.0,0.0,0.0,47.0,2.0
US,2020-02-11,1.0,1.0,0.0,0.0,40.0,-90.0
Nepal,2020-02-12,0.0,-1.0,1.0,0.0,28.0,84.0
Canada,2020-02-12,0.0,-1.0,1.0,0.0,60.0,-110.0
Japan,2020-02-12,2.0,2.0,0.0,0.0,36.0,138.0
Malaysia,2020-02-12,0.0,0.0,0.0,0.0,4.0,102.0
Australia,2020-02-12,0.0,0.0,0.0,0.0,-25.0,133.0
France,2020-02-12,0.0,-2.0,2.0,0.0,47.0,2.0
South Korea,2020-02-12,0.0,-4.0,4.0,0.0,36.0,128.0
Italy,2020-02-12,0.0,0.0,0.0,0.0,43.0,12.0
India,2020-02-12,0.0,0.0,0.0,0.0,21.0,78.0
Finland,2020-02-12,0.0,-1.0,1.0,0.0,62.0,26.0
United Arab Emirates,2020-02-12,0.0,-1.0,1.0,0.0,23.0,54.0
Cambodia,2020-02-12,0.0,-1.0,1.0,0.0,12.0,105.0
Singapore,2020-02-12,3.0,-3.0,6.0,0.0,1.0,104.0
Spain,2020-02-12,0.0,0.0,0.0,0.0,40.0,-4.0
Sweden,2020-02-12,0.0,0.0,0.0,0.0,63.0,16.0
China,2020-02-12,372.0,-78.0,445.0,5.0,35.0,103.0
Russia,2020-02-12,0.0,-2.0,2.0,0.0,60.0,90.0
Germany,2020-02-12,0.0,0.0,0.0,0.0,51.0,9.0
Thailand,2020-02-12,0.0,0.0,0.0,0.0,16.0,101.0
US,2020-02-12,0.0,0.0,0.0,0.0,40.0,-90.0
United Kingdom,2020-02-12,1.0,0.0,1.0,0.0,55.0,0.0
Others,2020-02-12,40.0,40.0,0.0,0.0,0.0,0.0
Philippines,2020-02-12,0.0,-1.0,1.0,0.0,13.0,122.0
Vietnam,2020-02-12,0.0,0.0,0.0,0.0,14.0,108.0
Sri Lanka,2020-02-12,0.0,0.0,0.0,0.0,8.0,81.0
Belgium,2020-02-12,0.0,0.0,0.0,0.0,51.0,5.0
Taiwan,2020-02-12,0.0,0.0,0.0,0.0,24.0,121.0
Hong Kong,2020-02-12,1.0,0.0,1.0,0.0,0.0,0.0
US,2020-02-13,2.0,2.0,0.0,0.0,40.0,-90.0
Italy,2020-02-13,0.0,0.0,0.0,0.0,43.0,12.0
United Arab Emirates,2020-02-13,0.0,0.0,0.0,0.0,23.0,54.0
Canada,2020-02-13,0.0,0.0,0.0,0.0,60.0,-110.0
United Kingdom,2020-02-13,0.0,0.0,0.0,0.0,55.0,0.0
Belgium,2020-02-13,0.0,0.0,0.0,0.0,51.0,5.0
Sri Lanka,2020-02-13,0.0,0.0,0.0,0.0,8.0,81.0
Philippines,2020-02-13,0.0,0.0,0.0,0.0,13.0,122.0
Japan,2020-02-13,0.0,-1.0,0.0,1.0,36.0,138.0
France,2020-02-13,0.0,0.0,0.0,0.0,47.0,2.0
Spain,2020-02-13,0.0,0.0,0.0,0.0,40.0,-4.0
Germany,2020-02-13,0.0,-1.0,1.0,0.0,51.0,9.0
Malaysia,2020-02-13,1.0,1.0,0.0,0.0,4.0,102.0
Singapore,2020-02-13,8.0,8.0,0.0,0.0,1.0,104.0
Vietnam,2020-02-13,1.0,0.0,1.0,0.0,14.0,108.0
India,2020-02-13,0.0,0.0,0.0,0.0,21.0,78.0
Nepal,2020-02-13,0.0,0.0,0.0,0.0,28.0,84.0
Finland,2020-02-13,0.0,0.0,0.0,0.0,62.0,26.0
Australia,2020-02-13,0.0,-6.0,6.0,0.0,-25.0,133.0
Russia,2020-02-13,0.0,0.0,0.0,0.0,60.0,90.0
Thailand,2020-02-13,0.0,-2.0,2.0,0.0,16.0,101.0
Cambodia,2020-02-13,0.0,0.0,0.0,0.0,12.0,105.0
China,2020-02-13,15133.0,13746.0,1135.0,252.0,35.0,103.0
Hong Kong,2020-02-13,3.0,3.0,0.0,0.0,0.0,0.0
Others,2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0
Sweden,2020-02-13,0.0,0.0,0.0,0.0,63.0,16.0
Taiwan,2020-02-13,0.0,0.0,0.0,0.0,24.0,121.0
South Korea,2020-02-13,0.0,0.0,0.0,0.0,36.0,128.0
Germany,2020-02-14,0.0,0.0,0.0,0.0,51.0,9.0
Hong Kong,2020-02-14,3.0,3.0,0.0,0.0,0.0,0.0
Australia,2020-02-14,0.0,0.0,0.0,0.0,-25.0,133.0
Belgium,2020-02-14,0.0,0.0,0.0,0.0,51.0,5.0
Sri Lanka,2020-02-14,0.0,0.0,0.0,0.0,8.0,81.0
Thailand,2020-02-14,0.0,0.0,0.0,0.0,16.0,101.0
Japan,2020-02-14,1.0,1.0,0.0,0.0,36.0,138.0
India,2020-02-14,0.0,0.0,0.0,0.0,21.0,78.0
Taiwan,2020-02-14,0.0,-1.0,1.0,0.0,24.0,121.0
Sweden,2020-02-14,0.0,0.0,0.0,0.0,63.0,16.0
United Kingdom,2020-02-14,0.0,0.0,0.0,0.0,55.0,0.0
Cambodia,2020-02-14,0.0,0.0,0.0,0.0,12.0,105.0
Egypt,2020-02-14,0.0,0.0,0.0,0.0,27.0,31.0
Russia,2020-02-14,0.0,0.0,0.0,0.0,60.0,90.0
US,2020-02-14,0.0,0.0,0.0,0.0,40.0,-90.0
Vietnam,2020-02-14,0.0,0.0,0.0,0.0,14.0,108.0
China,2020-02-14,6460.0,4548.0,1760.0,152.0,35.0,103.0
South Korea,2020-02-14,0.0,0.0,0.0,0.0,36.0,128.0
Philippines,2020-02-14,0.0,0.0,0.0,0.0,13.0,122.0
Canada,2020-02-14,0.0,0.0,0.0,0.0,60.0,-110.0
Italy,2020-02-14,0.0,0.0,0.0,0.0,43.0,12.0
Malaysia,2020-02-14,0.0,0.0,0.0,0.0,4.0,102.0
Others,2020-02-14,43.0,43.0,0.0,0.0,0.0,0.0
Spain,2020-02-14,0.0,0.0,0.0,0.0,40.0,-4.0
Finland,2020-02-14,0.0,0.0,0.0,0.0,62.0,26.0
France,2020-02-14,0.0,0.0,0.0,0.0,47.0,2.0
Singapore,2020-02-14,9.0,7.0,2.0,0.0,1.0,104.0
Nepal,2020-02-14,0.0,0.0,0.0,0.0,28.0,84.0
United Arab Emirates,2020-02-14,0.0,0.0,0.0,0.0,23.0,54.0
Canada,2020-02-15,0.0,0.0,0.0,0.0,60.0,-110.0
India,2020-02-15,0.0,0.0,0.0,0.0,21.0,78.0
South Korea,2020-02-15,0.0,-2.0,2.0,0.0,36.0,128.0
Others,2020-02-15,67.0,67.0,0.0,0.0,0.0,0.0
France,2020-02-15,1.0,-2.0,2.0,1.0,47.0,2.0
Japan,2020-02-15,14.0,11.0,3.0,0.0,36.0,138.0
Cambodia,2020-02-15,0.0,0.0,0.0,0.0,12.0,105.0
Sweden,2020-02-15,0.0,0.0,0.0,0.0,63.0,16.0
Egypt,2020-02-15,0.0,0.0,0.0,0.0,27.0,31.0
Russia,2020-02-15,0.0,0.0,0.0,0.0,60.0,90.0
Finland,2020-02-15,0.0,0.0,0.0,0.0,62.0,26.0
Vietnam,2020-02-15,0.0,0.0,0.0,0.0,14.0,108.0
Malaysia,2020-02-15,3.0,-1.0,4.0,0.0,4.0,102.0
US,2020-02-15,0.0,0.0,0.0,0.0,40.0,-90.0
United Kingdom,2020-02-15,0.0,0.0,0.0,0.0,55.0,0.0
United Arab Emirates,2020-02-15,0.0,-2.0,2.0,0.0,23.0,54.0
China,2020-02-15,2055.0,592.0,1321.0,142.0,35.0,103.0
Philippines,2020-02-15,0.0,0.0,0.0,0.0,13.0,122.0
Hong Kong,2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,2020-02-15,0.0,0.0,0.0,0.0,28.0,84.0
Italy,2020-02-15,0.0,0.0,0.0,0.0,43.0,12.0
Thailand,2020-02-15,0.0,0.0,0.0,0.0,16.0,101.0
Australia,2020-02-15,0.0,0.0,0.0,0.0,-25.0,133.0
Sri Lanka,2020-02-15,0.0,0.0,0.0,0.0,8.0,81.0
Spain,2020-02-15,0.0,-2.0,2.0,0.0,40.0,-4.0
Taiwan,2020-02-15,0.0,0.0,0.0,0.0,24.0,121.0
Belgium,2020-02-15,0.0,0.0,0.0,0.0,51.0,5.0
Germany,2020-02-15,0.0,0.0,0.0,0.0,51.0,9.0
Singapore,2020-02-15,5.0,4.0,1.0,0.0,1.0,104.0
Egypt,2020-02-16,0.0,0.0,0.0,0.0,27.0,31.0
Australia,2020-02-16,0.0,0.0,0.0,0.0,-25.0,133.0
Russia,2020-02-16,0.0,0.0,0.0,0.0,60.0,90.0
US,2020-02-16,0.0,0.0,0.0,0.0,40.0,-90.0
Philippines,2020-02-16,0.0,0.0,0.0,0.0,13.0,122.0
Belgium,2020-02-16,0.0,0.0,0.0,0.0,51.0,5.0
Hong Kong,2020-02-16,1.0,0.0,1.0,0.0,0.0,0.0
China,2020-02-16,2099.0,540.0,1456.0,103.0,35.0,103.0
Spain,2020-02-16,0.0,0.0,0.0,0.0,40.0,-4.0
Cambodia,2020-02-16,0.0,0.0,0.0,0.0,12.0,105.0
Thailand,2020-02-16,1.0,-1.0,2.0,0.0,16.0,101.0
Singapore,2020-02-16,3.0,3.0,0.0,0.0,1.0,104.0
Italy,2020-02-16,0.0,0.0,0.0,0.0,43.0,12.0
India,2020-02-16,0.0,-3.0,3.0,0.0,21.0,78.0
Sri Lanka,2020-02-16,0.0,0.0,0.0,0.0,8.0,81.0
Germany,2020-02-16,0.0,0.0,0.0,0.0,51.0,9.0
Others,2020-02-16,70.0,70.0,0.0,0.0,0.0,0.0
Canada,2020-02-16,0.0,0.0,0.0,0.0,60.0,-110.0
United Arab Emirates,2020-02-16,1.0,0.0,1.0,0.0,23.0,54.0
South Korea,2020-02-16,1.0,1.0,0.0,0.0,36.0,128.0
Finland,2020-02-16,0.0,0.0,0.0,0.0,62.0,26.0
United Kingdom,2020-02-16,0.0,-7.0,7.0,0.0,55.0,0.0
Malaysia,2020-02-16,0.0,0.0,0.0,0.0,4.0,102.0
Japan,2020-02-16,16.0,16.0,0.0,0.0,36.0,138.0
Nepal,2020-02-16,0.0,0.0,0.0,0.0,28.0,84.0
Sweden,2020-02-16,0.0,0.0,0.0,0.0,63.0,16.0
Taiwan,2020-02-16,2.0,1.0,0.0,1.0,24.0,121.0
France,2020-02-16,0.0,0.0,0.0,0.0,47.0,2.0
Vietnam,2020-02-16,0.0,0.0,0.0,0.0,14.0,108.0
France,2020-02-17,0.0,0.0,0.0,0.0,47.0,2.0
Japan,2020-02-17,7.0,7.0,0.0,0.0,36.0,138.0
Others,2020-02-17,99.0,99.0,0.0,0.0,0.0,0.0
India,2020-02-17,0.0,0.0,0.0,0.0,21.0,78.0
Australia,2020-02-17,0.0,-2.0,2.0,0.0,-25.0,133.0
Canada,2020-02-17,1.0,1.0,0.0,0.0,60.0,-110.0
United Kingdom,2020-02-17,0.0,0.0,0.0,0.0,55.0,0.0
Sweden,2020-02-17,0.0,0.0,0.0,0.0,63.0,16.0
Belgium,2020-02-17,0.0,-1.0,1.0,0.0,51.0,5.0
Nepal,2020-02-17,0.0,0.0,0.0,0.0,28.0,84.0
Spain,2020-02-17,0.0,0.0,0.0,0.0,40.0,-4.0
South Korea,2020-02-17,1.0,0.0,1.0,0.0,36.0,128.0
Singapore,2020-02-17,2.0,-4.0,6.0,0.0,1.0,104.0
Hong Kong,2020-02-17,3.0,3.0,0.0,0.0,0.0,0.0
Egypt,2020-02-17,0.0,0.0,0.0,0.0,27.0,31.0
Vietnam,2020-02-17,0.0,0.0,0.0,0.0,14.0,108.0
Taiwan,2020-02-17,2.0,2.0,0.0,0.0,24.0,121.0
Malaysia,2020-02-17,0.0,0.0,0.0,0.0,4.0,102.0
Finland,2020-02-17,0.0,0.0,0.0,0.0,62.0,26.0
Germany,2020-02-17,0.0,0.0,0.0,0.0,51.0,9.0
United Arab Emirates,2020-02-17,0.0,0.0,0.0,0.0,23.0,54.0
Sri Lanka,2020-02-17,0.0,0.0,0.0,0.0,8.0,81.0
US,2020-02-17,0.0,0.0,0.0,0.0,40.0,-90.0
Russia,2020-02-17,0.0,0.0,0.0,0.0,60.0,90.0
Cambodia,2020-02-17,0.0,0.0,0.0,0.0,12.0,105.0
China,2020-02-17,1918.0,113.0,1707.0,98.0,35.0,103.0
Thailand,2020-02-17,1.0,0.0,1.0,0.0,16.0,101.0
Italy,2020-02-17,0.0,0.0,0.0,0.0,43.0,12.0
Philippines,2020-02-17,0.0,0.0,0.0,0.0,13.0,122.0
Taiwan,2020-02-18,0.0,0.0,0.0,0.0,24.0,121.0
Hong Kong,2020-02-18,2.0,2.0,0.0,0.0,0.0,0.0
China,2020-02-18,1775.0,-108.0,1744.0,139.0,35.0,103.0
Belgium,2020-02-18,0.0,0.0,0.0,0.0,51.0,5.0
India,2020-02-18,0.0,0.0,0.0,0.0,21.0,78.0
Thailand,2020-02-18,0.0,0.0,0.0,0.0,16.0,101.0
Nepal,2020-02-18,0.0,0.0,0.0,0.0,28.0,84.0
Germany,2020-02-18,0.0,-11.0,11.0,0.0,51.0,9.0
Sri Lanka,2020-02-18,0.0,0.0,0.0,0.0,8.0,81.0
Vietnam,2020-02-18,0.0,0.0,0.0,0.0,14.0,108.0
Japan,2020-02-18,8.0,7.0,1.0,0.0,36.0,138.0
Australia,2020-02-18,0.0,0.0,0.0,0.0,-25.0,133.0
Cambodia,2020-02-18,0.0,0.0,0.0,0.0,12.0,105.0
France,2020-02-18,0.0,0.0,0.0,0.0,47.0,2.0
Singapore,2020-02-18,4.0,-1.0,5.0,0.0,1.0,104.0
Others,2020-02-18,88.0,88.0,0.0,0.0,0.0,0.0
South Korea,2020-02-18,1.0,-1.0,2.0,0.0,36.0,128.0
Canada,2020-02-18,0.0,0.0,0.0,0.0,60.0,-110.0
Malaysia,2020-02-18,0.0,-6.0,6.0,0.0,4.0,102.0
Sweden,2020-02-18,0.0,0.0,0.0,0.0,63.0,16.0
Russia,2020-02-18,0.0,0.0,0.0,0.0,60.0,90.0
Egypt,2020-02-18,0.0,0.0,0.0,0.0,27.0,31.0
US,2020-02-18,0.0,0.0,0.0,0.0,40.0,-90.0
United Kingdom,2020-02-18,0.0,0.0,0.0,0.0,55.0,0.0
United Arab Emirates,2020-02-18,0.0,0.0,0.0,0.0,23.0,54.0
Philippines,2020-02-18,0.0,0.0,0.0,0.0,13.0,122.0
Spain,2020-02-18,0.0,0.0,0.0,0.0,40.0,-4.0
Finland,2020-02-18,0.0,0.0,0.0,0.0,62.0,26.0
Italy,2020-02-18,0.0,0.0,0.0,0.0,43.0,12.0
Finland,2020-02-19,0.0,0.0,0.0,0.0,62.0,26.0
United Arab Emirates,2020-02-19,0.0,0.0,0.0,0.0,23.0,54.0
Italy,2020-02-19,0.0,0.0,0.0,0.0,43.0,12.0
South Korea,2020-02-19,0.0,0.0,0.0,0.0,36.0,128.0
France,2020-02-19,0.0,0.0,0.0,0.0,47.0,2.0
Malaysia,2020-02-19,0.0,-2.0,2.0,0.0,4.0,102.0
Nepal,2020-02-19,0.0,0.0,0.0,0.0,28.0,84.0
Canada,2020-02-19,0.0,0.0,0.0,0.0,60.0,-110.0
Australia,2020-02-19,0.0,0.0,0.0,0.0,-25.0,133.0
Others,2020-02-19,79.0,78.0,1.0,0.0,0.0,0.0
Hong Kong,2020-02-19,1.0,-3.0,3.0,1.0,0.0,0.0
Belgium,2020-02-19,0.0,0.0,0.0,0.0,51.0,5.0
Spain,2020-02-19,0.0,0.0,0.0,0.0,40.0,-4.0
Taiwan,2020-02-19,1.0,1.0,0.0,0.0,24.0,121.0
Sri Lanka,2020-02-19,0.0,0.0,0.0,0.0,8.0,81.0
Singapore,2020-02-19,3.0,-2.0,5.0,0.0,1.0,104.0
Vietnam,2020-02-19,0.0,0.0,0.0,0.0,14.0,108.0
Thailand,2020-02-19,0.0,0.0,0.0,0.0,16.0,101.0
Iran,2020-02-19,0.0,0.0,0.0,0.0,32.0,54.0
India,2020-02-19,0.0,0.0,0.0,0.0,21.0,78.0
China,2020-02-19,407.0,-1458.0,1753.0,112.0,35.0,103.0
Sweden,2020-02-19,0.0,0.0,0.0,0.0,63.0,16.0
Russia,2020-02-19,0.0,0.0,0.0,0.0,60.0,90.0
Germany,2020-02-19,0.0,0.0,0.0,0.0,51.0,9.0
Philippines,2020-02-19,0.0,0.0,0.0,0.0,13.0,122.0
US,2020-02-19,0.0,0.0,0.0,0.0,40.0,-90.0
Cambodia,2020-02-19,0.0,0.0,0.0,0.0,12.0,105.0
Japan,2020-02-19,10.0,5.0,5.0,0.0,36.0,138.0
Egypt,2020-02-19,0.0,0.0,0.0,0.0,27.0,31.0
United Kingdom,2020-02-19,0.0,0.0,0.0,0.0,55.0,0.0
Taiwan,2020-02-20,1.0,1.0,0.0,0.0,24.0,121.0
Finland,2020-02-20,0.0,0.0,0.0,0.0,62.0,26.0
US,2020-02-20,0.0,0.0,0.0,0.0,40.0,-90.0
United Arab Emirates,2020-02-20,0.0,0.0,0.0,0.0,23.0,54.0
Australia,2020-02-20,0.0,0.0,0.0,0.0,-25.0,133.0
Cambodia,2020-02-20,0.0,0.0,0.0,0.0,12.0,105.0
Belgium,2020-02-20,0.0,0.0,0.0,0.0,51.0,5.0
China,2020-02-20,453.0,-1720.0,2051.0,122.0,35.0,103.0
Italy,2020-02-20,0.0,0.0,0.0,0.0,43.0,12.0
Iran,2020-02-20,3.0,3.0,0.0,0.0,32.0,54.0
India,2020-02-20,0.0,0.0,0.0,0.0,21.0,78.0
Malaysia,2020-02-20,0.0,0.0,0.0,0.0,4.0,102.0
Philippines,2020-02-20,0.0,0.0,0.0,0.0,13.0,122.0
Spain,2020-02-20,0.0,0.0,0.0,0.0,40.0,-4.0
United Kingdom,2020-02-20,0.0,0.0,0.0,0.0,55.0,0.0
Others,2020-02-20,13.0,11.0,0.0,2.0,0.0,0.0
France,2020-02-20,0.0,0.0,0.0,0.0,47.0,2.0
Egypt,2020-02-20,0.0,0.0,0.0,0.0,27.0,31.0
Canada,2020-02-20,0.0,0.0,0.0,0.0,60.0,-110.0
Singapore,2020-02-20,0.0,0.0,0.0,0.0,1.0,104.0
Russia,2020-02-20,0.0,0.0,0.0,0.0,60.0,90.0
Hong Kong,2020-02-20,5.0,4.0,1.0,0.0,0.0,0.0
Germany,2020-02-20,0.0,0.0,0.0,0.0,51.0,9.0
Sweden,2020-02-20,0.0,0.0,0.0,0.0,63.0,16.0
Thailand,2020-02-20,0.0,0.0,0.0,0.0,16.0,101.0
Nepal,2020-02-20,0.0,0.0,0.0,0.0,28.0,84.0
South Korea,2020-02-20,73.0,68.0,4.0,1.0,36.0,128.0
Sri Lanka,2020-02-20,0.0,0.0,0.0,0.0,8.0,81.0
Vietnam,2020-02-20,0.0,0.0,0.0,0.0,14.0,108.0
Japan,2020-02-20,10.0,10.0,0.0,0.0,36.0,138.0
Singapore,2020-02-21,1.0,-2.0,3.0,0.0,1.0,104.0
Japan,2020-02-21,11.0,7.0,4.0,0.0,36.0,138.0
Cambodia,2020-02-21,0.0,0.0,0.0,0.0,12.0,105.0
Iran,2020-02-21,13.0,11.0,0.0,2.0,32.0,54.0
Russia,2020-02-21,0.0,0.0,0.0,0.0,60.0,90.0
Malaysia,2020-02-21,0.0,0.0,0.0,0.0,4.0,102.0
Nepal,2020-02-21,0.0,0.0,0.0,0.0,28.0,84.0
Philippines,2020-02-21,0.0,0.0,0.0,0.0,13.0,122.0
United Arab Emirates,2020-02-21,0.0,0.0,0.0,0.0,23.0,54.0
Sri Lanka,2020-02-21,0.0,0.0,0.0,0.0,8.0,81.0
Spain,2020-02-21,0.0,0.0,0.0,0.0,40.0,-4.0
Others,2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0
Germany,2020-02-21,0.0,-2.0,2.0,0.0,51.0,9.0
France,2020-02-21,0.0,0.0,0.0,0.0,47.0,2.0
Thailand,2020-02-21,0.0,-2.0,2.0,0.0,16.0,101.0
Egypt,2020-02-21,0.0,0.0,0.0,0.0,27.0,31.0
China,2020-02-21,473.0,-218.0,691.0,0.0,35.0,103.0
Canada,2020-02-21,1.0,-1.0,2.0,0.0,60.0,-110.0
United Kingdom,2020-02-21,0.0,0.0,0.0,0.0,55.0,0.0
Israel,2020-02-21,0.0,0.0,0.0,0.0,31.0,35.0
Lebanon,2020-02-21,0.0,0.0,0.0,0.0,34.0,36.0
Sweden,2020-02-21,0.0,0.0,0.0,0.0,63.0,16.0
Italy,2020-02-21,17.0,16.0,0.0,1.0,43.0,12.0
South Korea,2020-02-21,100.0,99.0,0.0,1.0,36.0,128.0
Australia,2020-02-21,4.0,3.0,1.0,0.0,-25.0,133.0
US,2020-02-21,20.0,18.0,2.0,0.0,40.0,-90.0
India,2020-02-21,0.0,0.0,0.0,0.0,21.0,78.0
Vietnam,2020-02-21,0.0,-7.0,7.0,0.0,14.0,108.0
Finland,2020-02-21,0.0,0.0,0.0,0.0,62.0,26.0
Belgium,2020-02-21,0.0,0.0,0.0,0.0,51.0,5.0
Hong Kong,2020-02-21,0.0,1.0,-1.0,0.0,0.0,0.0
Taiwan,2020-02-21,2.0,2.0,0.0,0.0,24.0,121.0
United Arab Emirates,2020-02-22,4.0,4.0,0.0,0.0,23.0,54.0
Sweden,2020-02-22,0.0,0.0,0.0,0.0,63.0,16.0
Israel,2020-02-22,0.0,0.0,0.0,0.0,31.0,35.0
Others,2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,2020-02-22,1.0,0.0,1.0,0.0,0.0,0.0
US,2020-02-22,0.0,0.0,0.0,0.0,40.0,-90.0
Spain,2020-02-22,0.0,0.0,0.0,0.0,40.0,-4.0
France,2020-02-22,0.0,0.0,0.0,0.0,47.0,2.0
Japan,2020-02-22,17.0,17.0,0.0,0.0,36.0,138.0
Thailand,2020-02-22,0.0,0.0,0.0,0.0,16.0,101.0
Australia,2020-02-22,3.0,3.0,0.0,0.0,-25.0,133.0
Egypt,2020-02-22,0.0,0.0,0.0,0.0,27.0,31.0
Singapore,2020-02-22,0.0,0.0,0.0,0.0,1.0,104.0
Taiwan,2020-02-22,0.0,0.0,0.0,0.0,24.0,121.0
Canada,2020-02-22,0.0,0.0,0.0,0.0,60.0,-110.0
South Korea,2020-02-22,229.0,229.0,0.0,0.0,36.0,128.0
Philippines,2020-02-22,0.0,0.0,0.0,0.0,13.0,122.0
India,2020-02-22,0.0,0.0,0.0,0.0,21.0,78.0
Cambodia,2020-02-22,0.0,0.0,0.0,0.0,12.0,105.0
China,2020-02-22,1450.0,-2749.0,3994.0,205.0,35.0,103.0
Iran,2020-02-22,10.0,9.0,0.0,1.0,32.0,54.0
Germany,2020-02-22,0.0,0.0,0.0,0.0,51.0,9.0
Finland,2020-02-22,0.0,0.0,0.0,0.0,62.0,26.0
